index,url,product_name,categories,countries_fr,nutriscore_score,nutriscore_grade,food_groups_tags,image_url,energy_100g,saturated-fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,fruits-vegetables-nuts_100g
1428589,http://world-fr.openfoodfacts.org/produit/3564700731437/pur-jus-multifruits-jafaden,Pur jus multifruits,"aliments et boissons à base de végétaux, boissons, surgelés, boissons à base de végétaux, boissons aux fruits, jus et nectars, jus de fruits, jus multifruits, jus de fruits pur jus, jus multifruits pur jus",France,4.0,c,"en:beverages,en:unsweetened-beverages",https://images.openfoodfacts.org/images/products/356/470/073/1437/front_fr.14.400.jpg,187.0,0.1,10.0,0.5,0.5,0.01,100.0
1428640,http://world-fr.openfoodfacts.org/produit/3564700739969/cepes-deshydrates-pot-notre-jardin,Cèpes déshydratés pot,"aliments et boissons à base de végétaux, aliments d'origine végétale, aliments à base de fruits et de légumes, surgelés, légumes et dérivés, produits déshydratés, champignons et produits dérivés, aliments à base de plantes séchées, champignons séchés",France,-11.0,a,"en:fruits-and-vegetables,en:vegetables",https://images.openfoodfacts.org/images/products/356/470/073/9969/front_fr.26.400.jpg,1262.0,0.4,6.1,23.0,28.0,0.03,100.0
1428774,http://world-fr.openfoodfacts.org/produit/3564700753842/haricots-beurre-extra-fins-notre-jardin,Haricots beurre Extra fins,"aliments et boissons à base de végétaux, aliments d'origine végétale, légumineuses et dérivés, aliments à base de fruits et de légumes, légumineuses, graines, surgelés, graines de légumineuses, légumes et dérivés, aliments à base de plantes surgelés, légumineuses sèches, légumineuses surgelées, légumes surgelés, haricots de lima, haricots beurre surgelés, haricots surgelés",France,-8.0,a,"en:fruits-and-vegetables,en:vegetables",https://images.openfoodfacts.org/images/products/356/470/075/3842/front_fr.42.400.jpg,136.0,0.0,2.3,2.7,1.8,0.0,100.0
1428778,http://world-fr.openfoodfacts.org/produit/3564700755150/myrtilles-sauvages-fruistar,Myrtilles sauvages,"aliments et boissons à base de végétaux, aliments d'origine végétale, aliments à base de fruits et de légumes, surgelés, fruits et produits dérivés, aliments à base de plantes surgelés, fruits, fruits rouges, fruits surgelés, myrtilles, fruits rouges surgelés, myrtilles surgelées",France,-8.0,a,"en:fruits-and-vegetables,en:fruits",https://images.openfoodfacts.org/images/products/356/470/075/5150/front_fr.28.400.jpg,213.0,0.1,8.8,4.1,0.4,0.1,100.0
1428781,http://world-fr.openfoodfacts.org/produit/3564700755198/fraises-entieres-douceur-du-verger,Fraises entieres,"aliments et boissons à base de végétaux, aliments d'origine végétale, aliments à base de fruits et de légumes, surgelés, fruits et produits dérivés, aliments à base de plantes surgelés, fruits, fruits rouges, fruits surgelés, fraises, fruits rouges surgelés",France,-6.0,a,"en:fruits-and-vegetables,en:fruits",https://images.openfoodfacts.org/images/products/356/470/075/5198/front_fr.21.400.jpg,99.0,0.1,4.1,1.9,0.8,0.01,100.0
1428868,http://world-fr.openfoodfacts.org/produit/3564700762752/endives-au-jambon-surgelees-x-4-cote-table,Endives au jambon surgelées x 4,"surgelés, plats préparés, plats préparés surgelés, endives au jambon, plats préparés aux endives",France,3.0,c,"en:composite-foods,en:one-dish-meals",https://images.openfoodfacts.org/images/products/356/470/076/2752/front_fr.12.400.jpg,486.0,3.9,2.5,0.5,6.4,0.6,22.5
1428869,http://world-fr.openfoodfacts.org/produit/3564700762790/poulet-basquaise-riz-cuisine-aux-tomates-cote-table,Poulet Basquaise Riz cuisiné aux tomates,"viandes et dérivés, surgelés, plats préparés, plats préparés à la viande, plats à base de riz, plats à la volaille, plats préparés surgelés, plats au poulet, poulets basquaise",France,1.0,b,"en:composite-foods,en:one-dish-meals",https://images.openfoodfacts.org/images/products/356/470/076/2790/front_fr.24.400.jpg,416.0,0.1,1.3,0.9,6.2,0.71,23.03
1428870,http://world-fr.openfoodfacts.org/produit/3564700762837/blanquette-de-volaille-surgelee-marque-repere,Blanquette de volaille surgelée,"viandes et dérivés, surgelés, viandes, volailles, volailles surgelées",France,1.0,b,"en:fish-meat-eggs,en:meat,en:poultry",https://images.openfoodfacts.org/images/products/356/470/076/2837/front_fr.12.400.jpg,470.0,1.6,1.0,0.3,7.8,0.7,14.92
1428871,http://world-fr.openfoodfacts.org/produit/3564700762875/nouilles-au-poulet-facon-thai-cote-table,Nouilles au poulet façon thaï,"aliments et boissons à base de végétaux, aliments d'origine végétale, céréales et pommes de terre, viandes et dérivés, céréales et dérivés, surgelés, plats préparés, plats à base de pâtes, pâtes alimentaires, plats préparés à la viande, nouilles, plats à la volaille, nouilles chinoises, plats préparés surgelés, plats au poulet",France,-3.0,a,"en:cereals-and-potatoes,en:cereals",https://images.openfoodfacts.org/images/products/356/470/076/2875/front_fr.33.400.jpg,351.0,0.9,2.2,1.7,6.7,0.56,52.27
1428924,http://world-fr.openfoodfacts.org/produit/3564700768839/haricots-verts-extra-fins-cuits-notre-jardin,Haricots verts extra fins cuits,"aliments et boissons à base de végétaux, aliments d'origine végétale, légumineuses et dérivés, aliments à base de fruits et de légumes, légumineuses, surgelés, légumes et dérivés, aliments à base de plantes surgelés, légumineuses surgelées, légumes surgelés, haricots verts, légumes préparés, légumes cuits, haricots verts surgelés, haricots verts cuits, haricots verts surgelés précuits",France,-9.0,a,"en:fruits-and-vegetables,en:vegetables",https://images.openfoodfacts.org/images/products/356/470/076/8839/front_fr.31.400.jpg,133.0,0.1,1.3,4.3,2.1,0.45,100.0
1428925,http://world-fr.openfoodfacts.org/produit/3564700768846/choux-fleurs-cuits-notre-jardin,Choux-fleurs cuits,"aliments et boissons à base de végétaux, aliments d'origine végétale, aliments à base de fruits et de légumes, surgelés, plats préparés, légumes et dérivés, aliments à base de plantes surgelés, légumes surgelés, légumes-feuilles, légumes préparés, légumes cuits, choux-fleurs, choux-fleurs cuits, choux-fleurs en fleurettes surgelés",France,-8.0,a,"en:fruits-and-vegetables,en:vegetables",https://images.openfoodfacts.org/images/products/356/470/076/8846/front_fr.26.400.jpg,82.0,0.1,1.6,2.3,1.7,0.02,100.0
1428926,http://world-fr.openfoodfacts.org/produit/3564700768853/brocolis-cuits-marque-repere,Brocolis cuits,"aliments et boissons à base de végétaux, aliments d'origine végétale, aliments à base de fruits et de légumes, surgelés, plats préparés, légumes et dérivés, aliments à base de plantes surgelés, légumes surgelés, légumes préparés, légumes cuits, brocolis, brocolis cuits, brocolis surgelés",France,-8.0,a,"en:fruits-and-vegetables,en:vegetables",https://images.openfoodfacts.org/images/products/356/470/076/8853/front_fr.29.400.jpg,98.0,0.1,1.0,2.0,2.0,0.0,100.0
1429001,http://world-fr.openfoodfacts.org/produit/3564700777640/vrac-sorbet-mangue-eskiss,Vrac sorbet mangue,"desserts, surgelés, desserts glacés, glaces et sorbets, sorbets, sorbets à la mangue",France,4.0,c,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/077/7640/front_fr.19.400.jpg,470.0,0.1,21.0,1.0,0.2,0.0,33.97
1429063,http://world-fr.openfoodfacts.org/produit/3564700782590/tasty-crust-turini,Tasty Crust,"aliments et boissons à base de végétaux, aliments d'origine végétale, surgelés, plats préparés, pizzas tartes salées et quiches, pizzas, pizzas au fromage, pizzas et tartes surgelées, pizzas surgelées",France,11.0,d,"en:composite-foods,en:pizza-pies-and-quiches",https://images.openfoodfacts.org/images/products/356/470/078/2590/front_fr.26.400.jpg,1150.0,5.9,7.6,2.0,11.9,1.0,3.0
1429064,http://world-fr.openfoodfacts.org/produit/3564700782637/pizza-tasty-crust-fourree-a-la-saucisse-turini,Pizza tasty crust fourrée à la saucisse,"surgelés, plats préparés, pizzas tartes salées et quiches, pizzas, pizzas et tartes surgelées, pizzas surgelées",France,12.0,d,"en:composite-foods,en:pizza-pies-and-quiches",https://images.openfoodfacts.org/images/products/356/470/078/2637/front_fr.18.400.jpg,1044.0,4.6,6.6,1.6,10.1,1.3,11.78
1429065,http://world-fr.openfoodfacts.org/produit/3564700782675/pizza-burger-saveur-bolognaise-x-2-turini,Pizza burger saveur bolognaise x 2,"surgelés, plats préparés, pizzas tartes salées et quiches, pizzas, pizzas et tartes surgelées, pizzas à la bolognaise, pizzas surgelées",France,10.0,c,"en:composite-foods,en:pizza-pies-and-quiches",https://images.openfoodfacts.org/images/products/356/470/078/2675/front_fr.6.400.jpg,1124.0,3.7,4.9,1.3,10.6,1.1,13.02
1429066,http://world-fr.openfoodfacts.org/produit/3564700782712/pizza-burger-saveur-fromage-x-2-turini,Pizza burger saveur fromage x 2,"surgelés, plats préparés, pizzas tartes salées et quiches, pizzas, pizzas et tartes surgelées, pizzas à la bolognaise, pizzas surgelées",France,9.0,c,"en:composite-foods,en:pizza-pies-and-quiches",https://images.openfoodfacts.org/images/products/356/470/078/2712/front_fr.4.400.jpg,1112.0,4.2,5.4,2.5,11.9,0.8,17.44
1429075,http://world-fr.openfoodfacts.org/produit/3564700784228/mini-gratins-aux-pommes-de-terre-et-aux-epinards-x-4-cote-table,Mini gratins aux pommes de terre et aux épinards x 4,"surgelés, plats préparés, gratins, gratins de pomme de terre, plats préparés surgelés, plats préparés à réchauffer au micro-ondes",France,2.0,b,"en:composite-foods,en:one-dish-meals",https://images.openfoodfacts.org/images/products/356/470/078/4228/front_fr.28.400.jpg,360.0,2.2,3.4,1.6,3.7,0.5,30.01
1429076,http://world-fr.openfoodfacts.org/produit/3564700784266/4-mini-gratins-pomme-de-terre-a-la-sarladoise-cote-table,4 Mini Gratins Pomme de Terre à La Sarladoise,"surgelés, plats préparés, gratins, gratins de pomme de terre, plats préparés surgelés, plats préparés à réchauffer au micro-ondes",France,4.0,c,"en:composite-foods,en:one-dish-meals",https://images.openfoodfacts.org/images/products/356/470/078/4266/front_fr.19.400.jpg,622.0,4.3,2.5,2.0,1.9,0.625,6.3
1429117,http://world-fr.openfoodfacts.org/produit/3564700786390/glace-fusee-smicy-star-marque-repere,Glace fusée smicy star,"desserts, surgelés, desserts glacés, glaces et sorbets, glaces, glaces à l'eau",France,4.0,c,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/078/6390/front_fr.41.400.jpg,323.0,0.0,19.0,0.5,0.5,0.01,5.92
1429151,http://world-fr.openfoodfacts.org/produit/3564700789520/pois-doux-garden-peas-600-g-notre-jardin,Pois doux ''garden peas'' - 600 g ',"aliments et boissons à base de végétaux, aliments d'origine végétale, légumineuses et dérivés, aliments à base de fruits et de légumes, légumineuses, surgelés, légumes et dérivés, aliments à base de plantes surgelés, légumineuses surgelées, légumes surgelés, petits pois, petits pois surgelés",France,-13.0,a,"en:fruits-and-vegetables,en:vegetables",https://images.openfoodfacts.org/images/products/356/470/078/9520/front_fr.14.400.jpg,329.0,0.2,2.8,5.0,6.0,0.0,100.0
1429266,http://world-fr.openfoodfacts.org/produit/3564700798508/pizza-calzone-royale-turini,Pizza calzone royale,"surgelés, plats préparés, pizzas tartes salées et quiches, pizzas, pizzas et tartes surgelées, calzone, pizzas surgelées",France,2.0,b,"en:composite-foods,en:pizza-pies-and-quiches",https://images.openfoodfacts.org/images/products/356/470/079/8508/front_fr.5.400.jpg,832.0,2.6,5.6,1.0,8.5,0.8,34.01
1429267,http://world-fr.openfoodfacts.org/produit/3564700798546/pizza-calzone-bolognaise-turini,Pizza calzone bolognaise,"surgelés, plats préparés, pizzas tartes salées et quiches, pizzas, pizzas et tartes surgelées, calzone, pizzas à la bolognaise, pizzas surgelées",France,2.0,b,"en:composite-foods,en:pizza-pies-and-quiches",https://images.openfoodfacts.org/images/products/356/470/079/8546/front_fr.4.400.jpg,957.0,3.6,5.4,2.2,10.1,0.8,25.56
1429508,http://world-fr.openfoodfacts.org/produit/3564700824184/entremets-macaron-aux-frambroises-autour-du-dessert,Entremets macaron aux frambroises,"snacks, desserts, snacks sucrés, surgelés, biscuits et gâteaux, gâteaux, pâtisseries, gâteaux et pâtisseries surgelés",France,15.0,d,"en:sugary-snacks,en:biscuits-and-cakes",https://images.openfoodfacts.org/images/products/356/470/082/4184/front_fr.28.400.jpg,1319.0,10.0,23.0,2.5,5.9,0.1,30.13
1429511,http://world-fr.openfoodfacts.org/produit/3564700824580/fish-and-chips-pic-express,Fish and chips,"produits de la mer, poissons et dérivés, poissons, surgelés, plats préparés, plats préparés au poisson, préparations de poisson, produits panés, poissons panés, plats préparés surgelés, poissons panés de merlu blanc",France,2.0,b,"en:composite-foods,en:one-dish-meals",https://images.openfoodfacts.org/images/products/356/470/082/4580/front_fr.4.400.jpg,851.0,2.4,0.7,0.8,8.6,1.0,52.25
1429553,http://world-fr.openfoodfacts.org/produit/3564700829035/lasagnes-de-poulet-et-champignons-surgelees-cote-table,Lasagnes de poulet et champignons surgelées,"viandes et dérivés, surgelés, plats préparés, plats à base de pâtes, plats préparés à la viande, lasagnes préparées, plats à la volaille, plats préparés surgelés, plats au poulet",France,2.0,b,"en:composite-foods,en:one-dish-meals",https://images.openfoodfacts.org/images/products/356/470/082/9035/front_fr.4.400.jpg,505.0,3.0,1.6,0.6,7.1,0.7,15.63
1429588,http://world-fr.openfoodfacts.org/produit/3564700833209/trium-noisette-double-enrobage,Trium noisette double enrobage,"desserts, surgelés, desserts glacés, glaces et sorbets, glaces, bâtonnets glacés",France,19.0,e,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/083/3209/front_fr.18.400.jpg,1424.0,11.0,29.0,1.2,3.3,0.2,7.23
1429900,http://world-fr.openfoodfacts.org/produit/3564700860410/assortiment-de-macarons-x-12-marque-repere,Assortiment de macarons x 12,"snacks, desserts, snacks sucrés, surgelés, biscuits et gâteaux, pâtisseries, macarons",France,15.0,d,"en:sugary-snacks,en:biscuits-and-cakes",https://images.openfoodfacts.org/images/products/356/470/086/0410/front_fr.15.400.jpg,1768.0,4.3,53.0,4.3,9.8,0.2,24.2
1430017,http://world-fr.openfoodfacts.org/produit/3564700872895/litchis-au-sirop-douceur-du-verger,Litchis au sirop,"aliments et boissons à base de végétaux, aliments d'origine végétale, conserves, desserts, aliments à base de fruits et de légumes, aliments à base de plantes en conserve, surgelés, fruits et produits dérivés, fruits en conserve, fruits au sirop, lychees au sirop",France,1.0,b,"en:fruits-and-vegetables,en:fruits",https://images.openfoodfacts.org/images/products/356/470/087/2895/front_fr.24.400.jpg,265.0,0.1,13.0,0.8,0.5,0.01,44.0
1430103,http://world-fr.openfoodfacts.org/produit/3564700881712/bac-sorbet-poire-eskiss,Bac sorbet poire,"desserts, surgelés, desserts glacés, glaces et sorbets, sorbets, sorbets à la poire",France,5.0,c,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/088/1712/front_fr.10.400.jpg,501.0,0.1,25.0,1.0,0.5,0.1,30.0
1430110,http://world-fr.openfoodfacts.org/produit/3564700882122/vrac-gourmand-vanille-et-sorbet-fruits-rouges-eskiss,Vrac gourmand vanille et sorbet fruits rouges,"desserts, surgelés, desserts glacés, glaces et sorbets, glaces, crèmes glacées en pot, glaces aux fruits-rouges",France,8.0,c,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/088/2122/front_fr.17.400.jpg,654.0,2.7,23.0,0.5,1.3,0.1,14.76
1430111,http://world-fr.openfoodfacts.org/produit/3564700882160/poelee-a-l-indienne-notre-jardin,Poêlée a l indienne,"surgelés, plats préparés, poêlées, plats préparés surgelés",France,-5.0,a,"en:composite-foods,en:one-dish-meals",https://images.openfoodfacts.org/images/products/356/470/088/2160/front_fr.24.400.jpg,199.0,0.2,3.0,3.0,1.4,0.74,93.0
1430114,http://world-fr.openfoodfacts.org/produit/3564700882184/vrac-noix-de-coco-et-sorbet-mangue-passion-marque-repere,Vrac noix de coco et sorbet mangue passion,"desserts, surgelés, desserts glacés, glaces et sorbets, sorbets",France,12.0,d,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/088/2184/front_fr.10.400.jpg,795.0,5.4,25.0,0.6,1.7,0.1,23.12
1430115,http://world-fr.openfoodfacts.org/produit/3564700882221/vrac-sorbet-citron-framboise-eskiss,Vrac sorbet citron framboise,"desserts, surgelés, desserts glacés, glaces et sorbets, sorbets, sorbets multifruits",France,6.0,c,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/088/2221/front_fr.23.400.jpg,515.0,0.0,27.0,0.6,0.5,0.1,28.7
1430116,http://world-fr.openfoodfacts.org/produit/3564700882269/mini-trium-vanille-enrobage-fruits-x-8-marque-repere,Mini trium vanille enrobage fruits x 8,"desserts, surgelés, desserts glacés, glaces et sorbets, glaces, bâtonnets glacés, bâtonnets glacés à la vanille",France,11.0,d,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/088/2269/front_fr.12.400.jpg,686.0,5.4,21.0,0.5,1.3,0.1,21.05
1430148,http://world-fr.openfoodfacts.org/produit/3564700886465/vrac-gourmand-vanille-et-et-pecan-eskiss,Vrac gourmand vanille et et pécan,"desserts, surgelés, desserts glacés, glaces et sorbets, glaces, crèmes glacées en pot",France,12.0,d,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/088/6465/front_fr.15.400.jpg,924.0,5.5,24.0,0.5,2.2,0.1,1.68
1430158,http://world-fr.openfoodfacts.org/produit/3564700888827/sauce-algerienne-flacon-rustica,Sauce algérienne - flacon,"condiments, sauces, sauces algériennes, en:groceries, surgelés",France,17.0,d,"en:fats-and-sauces,en:dressings-and-sauces",https://images.openfoodfacts.org/images/products/356/470/088/8827/front_fr.27.400.jpg,1789.0,3.4,11.0,1.0,1.5,1.9,11.32
1430222,http://world-fr.openfoodfacts.org/produit/3564700993958/sauce-andalouse-flacon-rustica,Sauce andalouse - flacon,"condiments, surgelés, sauces, sauces andalouses, en:groceries",France,18.0,d,"en:fats-and-sauces,en:dressings-and-sauces",https://images.openfoodfacts.org/images/products/356/470/099/3958/front_fr.16.400.jpg,2102.0,4.3,6.3,1.6,1.8,2.0,15.33
1430506,http://world-fr.openfoodfacts.org/produit/3564706522619/nougat-glace-marque-repere,Nougat glacé,"desserts, surgelés, desserts glacés, glaces et sorbets, glaces, nougat glacé",France,6.0,c,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/652/2619/front_fr.13.400.jpg,866.0,3.2,22.0,1.9,3.7,0.1,25.94
1430651,http://world-fr.openfoodfacts.org/produit/3564706544505/vrac-sorbet-mangue-eskiss,Vrac sorbet mangue,"desserts, surgelés, desserts glacés, glaces et sorbets, sorbets, sorbets à la mangue",France,7.0,c,"en:milk-and-dairy-products,en:ice-cream",https://images.openfoodfacts.org/images/products/356/470/654/4505/front_fr.10.400.jpg,517.0,0.0,28.0,0.9,0.5,0.0,37.71
1430784,http://world-fr.openfoodfacts.org/produit/3564706563391/mangue-en-morceaux-marque-repere,Mangue en morceaux,"aliments et boissons à base de végétaux, aliments d'origine végétale, aliments à base de fruits et de légumes, surgelés, fruits et produits dérivés, fruits, fruits tropicaux, mangues",France,-3.0,a,"en:fruits-and-vegetables,en:fruits",https://images.openfoodfacts.org/images/products/356/470/656/3391/front_fr.9.400.jpg,261.0,0.0,14.0,1.6,0.6,0.01,100.0
1430859,http://world-fr.openfoodfacts.org/produit/3564706577954/mini-pizzas-jambon-fromage-x9-marque-repere,Mini pizzas jambon fromage x9,"viandes et dérivés, surgelés, plats préparés, pizzas tartes salées et quiches, plats préparés à la viande, pizzas, plats au porc, pizzas et tartes surgelées, pizzas surgelées, pizza jambon fromage",France,10.0,c,"en:composite-foods,en:pizza-pies-and-quiches",https://images.openfoodfacts.org/images/products/356/470/657/7954/front_fr.14.400.jpg,966.0,3.5,4.6,1.9,10.0,1.3,5.54
1430906,http://world-fr.openfoodfacts.org/produit/3564706580732/nat-vie-marque-repere-nat-vie,Nat&vie,"aliments et boissons à base de végétaux, boissons, aliments d'origine végétale, substituts de produits laitiers, surgelés, substituts du lait, fruits à coques et dérivés, boissons à base de végétaux, boissons végétales, boissons végétales de fruits à coque, laits d'amande",France,0.0,b,"en:beverages,en:plant-based-milk-substitutes",https://images.openfoodfacts.org/images/products/356/470/658/0732/front_fr.52.400.jpg,49.0,0.1,0.1,0.5,0.5,0.12,2.0
1431937,http://world-fr.openfoodfacts.org/produit/3564707001335/brocolis-surgele-bio-bio-village,Brocolis surgelé bio,"aliments et boissons à base de végétaux, aliments d'origine végétale, aliments à base de fruits et de légumes, surgelés, légumes et dérivés, frais, aliments à base de plantes surgelés, aliments à base de plantes frais, légumes surgelés, légumes frais, brocolis, brocolis surgelés","France,Suisse",-9.0,a,"en:fruits-and-vegetables,en:vegetables",https://images.openfoodfacts.org/images/products/356/470/700/1335/front_fr.25.400.jpg,120.0,0.1,1.5,3.0,3.0,0.0,100.0
